年份,主题,播放量
2020,单机游戏,10950445
2020,单机游戏,1571481
2020,三农,1726233
2020,原创音乐,14490124
2020,财经商业,2822341
2020,MV,2570509
2020,搞笑,15922233
2020,手机游戏,5136198
2020,校园学习,4353641
2020,社科·法律·心理,3934184
2020,搞笑,8321962
2020,人力VOCALOID,1384257
2020,搞笑,3061951
2020,桌游棋牌,9303408
2020,MAD·AMV,3375943
2020,社会,4463499
2020,野生技能协会,4904189
2020,影视杂谈,4293786
2020,美食制作,5935055
2020,短片·手书·配音,6172083
2020,野生技能协会,1476365
2020,人文历史,2424666
2020,综合,6994645
2020,单机游戏,6709845
2020,搞笑,4890938
2020,综合,1790697
2020,单机游戏,13846144
2020,日常,3213606
2020,单机游戏,4899091
2020,手工,4967210
2020,喵星人,3256186
2020,三农,1647339
2020,美食制作,2311712
2020,搞笑,2825075
2020,原创音乐,2274815
2020,MV,16701844
2020,鬼畜调教,12368860
2020,搞笑,6673775
2020,鬼畜调教,62849477
2020,MAD·AMV,1195986
2020,搞笑,6100294
2020,单机游戏,3961838
2020,小剧场,5540995
2020,日常,13373868
2020,电子竞技,4617014
2020,短片·手书·配音,1176476
2020,软件应用,1486367
2020,MAD·AMV,8739340
2020,社科·法律·心理,878582
2020,音乐综合,32427817
2020,MV,11941911
2020,原创音乐,15128390
2020,短片·手书·配音,3237944
2020,日常,3383825
2020,美食侦探,2753091
2020,搞笑,3828074
2020,搞笑,11769136
2020,科学科普,4890507
2020,日常,9562923
2020,日常,3298598
2020,田园美食,3371971
2020,影视杂谈,6020364
2020,电子竞技,6271261
2020,鬼畜调教,22802170
2020,搞笑,6613530
2020,鬼畜调教,1743413
2020,搞笑,12002777
2020,综合,5260991
2020,单机游戏,10126515
2020,MAD·AMV,1262233
2020,手工,3498642
2020,鬼畜调教,18956862
2020,短片·手书·配音,4181488
2020,美食侦探,4880005
2020,家居房产,2750456
2020,社科·法律·心理,7477277
2020,职业职场,938629
2020,明星综合,2685631
2020,校园学习,1378913
2020,手工,5542159
2020,鬼畜调教,1782687
2020,美食制作,6384014
2020,桌游棋牌,6435632
2020,搞笑,3827850
2020,单机游戏,1848112
2020,翻唱,2233941
2020,日常,2461906
2020,单机游戏,2020982
2020,影视杂谈,1945697
2020,财经商业,2554764
2020,单机游戏,1649515
2020,人力VOCALOID,7786014
2020,电子竞技,2175432
2020,MAD·AMV,2602858
2020,短片·手书·配音,18600393
2020,科工机械,6555441
2020,明星综合,8863837
2020,鬼畜调教,1535870
2020,鬼畜调教,1936923
2020,搞笑,6689273
2020,舞蹈综合,7636957
2020,环球,3908618
2020,电子竞技,4382326
2020,原创音乐,4527796
2020,日常,1766630
2020,日常,5809798
2020,环球,3158390
2020,演奏,1764942
2020,桌游棋牌,17191100
2020,MV,5592694
2020,原创音乐,1872232
2020,综合,4164291
2020,科学科普,4264609
2020,社科·法律·心理,5009028
2020,搞笑,9558972
2020,MAD·AMV,6247063
2020,野生技能协会,977600
2020,田园美食,4672829
2020,美食制作,6235534
2020,家居房产,7791386
2020,MV,26132867
2020,单机游戏,3470113
2020,日常,5752575
2020,鬼畜调教,9908641
2020,搞笑,2067830
2020,单机游戏,7768797
2020,翻唱,12957756
2020,单机游戏,1604340
2020,热点,2240750
2020,搞笑,3872445
2020,翻唱,8834884
2020,电子竞技,11913663
2020,家居房产,3494696
2020,社科·法律·心理,2183952
2020,单机游戏,9745159
2020,明星综合,7100424
2020,演奏,1301224
2020,搞笑,3506300
2020,环球,3205801
2020,MAD·AMV,2010632
2020,音乐综合,3596395
2020,手工,4608909
2020,搞笑,2808904
2020,人文历史,11799872
2020,美食制作,2237600
2020,美食制作,2706728
2020,单机游戏,5780447
2020,搞笑,5464586
2020,综合,12208820
2020,数码,6458771
2020,影视剪辑,4446616
2020,单机游戏,2909203
2020,美食制作,6353470
2020,搞笑,6509563
2020,社科·法律·心理,2885188
2020,MAD·AMV,3970581
2020,环球,1350854
2020,单机游戏,5975945
2020,翻唱,3716741
2020,综合,2339298
2020,搞笑,7512807
2020,桌游棋牌,8272509
2020,人文历史,1920934
2020,电子竞技,4210888
2020,单机游戏,3699380
2020,MMD·3D,2342381
2020,电子竞技,1762734
2020,搞笑,15424863
2020,电子竞技,3253081
2020,财经商业,1987366
2020,网络游戏,1115259
2020,影视杂谈,3807233
2020,鬼畜调教,6218834
2020,搞笑,5051108
2020,影视杂谈,14849615
2020,日常,4373785
2020,动漫杂谈,2987091
2020,搞笑,4955259
2020,MAD·AMV,18756051
2020,搞笑,3877022
2020,单机游戏,4502790
2020,短片·手书·配音,10355020
2020,综合,5161403
2020,鬼畜调教,7318102
2020,社科·法律·心理,5921669
2020,单机游戏,5922564
2020,搞笑,8348919
2020,美食制作,6133512
2020,短片·手书·配音,8106586
2020,综合,2530155
2020,影视杂谈,14301099
2020,手工,3417393
2020,翻唱,2119469
2020,出行,3679142
2020,田园美食,3191098
2020,数码,1748802
2020,极客DIY,3839701
2020,美食侦探,2060126
2020,MV,9666161
2020,日常,8891641
2020,鬼畜调教,1801046
2020,社会,5916237
2020,搞笑,13765394
2020,鬼畜剧场,4839571
2020,动物二创,23320264
2020,出行,4794615
2020,搞笑,5131020
2020,时尚潮流,8437497
2020,搞笑,10419724
2020,综艺,8999374
2020,影视剪辑,4772426
2020,社科·法律·心理,4762105
2020,社会,10710979
2020,明星综合,3499651
2020,社科·法律·心理,7204271
2020,小剧场,10360573
2020,日常,2908457
2020,野生技能协会,2902136
2020,搞笑,4442052
2020,综合,4586344
2020,单机游戏,5136104
2020,财经商业,4013268
2020,数码,1192815
2020,社科·法律·心理,2536619
2020,日常,4993338
2020,鬼畜调教,9275409
2020,单机游戏,5180567
2020,搞笑,6288970
2020,综合,3583889
2020,动漫杂谈,7082140
2020,单机游戏,4619823
2020,电子竞技,3928663
2020,单机游戏,5973831
2020,改装玩车,2843388
2020,原创音乐,11613300
2020,单机游戏,6186583
2020,电子竞技,2507525
2020,手机游戏,2958304
2020,科学科普,607830
2020,日常,6800459
2020,社科·法律·心理,3443253
2020,日常,5486083
2020,明星舞蹈,4465626
2020,影视杂谈,5846817
2020,日常,8023574
2020,动漫杂谈,14520481
2020,单机游戏,15301944
2020,日常,2944803
2020,美食侦探,3066187
2020,鬼畜调教,92314163
2020,短片·手书·配音,11935155
2020,单机游戏,4258404
2020,翻唱,913060
2020,单机游戏,4982205
2020,社科·法律·心理,3121718
2020,日常,8102729
2020,单机游戏,2906295
2020,日常,7298725
2020,音乐现场,3499682
2020,动漫杂谈,13124552
2020,热点,15369357
2020,影视杂谈,3725669
2020,综艺,8358425
2020,单机游戏,12007070
2020,美食测评,6442935
2020,单机游戏,3892296
2020,美食测评,3973786
2020,桌游棋牌,3013671
2020,社科·法律·心理,3794966
2020,社科·法律·心理,1734461
2020,美食制作,3909540
2020,手工,5402907
2020,影视杂谈,2397283
2020,电子竞技,3224834
2020,搞笑,4255150
2020,校园学习,3131694
2020,电子竞技,5122774
2020,科学科普,1025912
2020,搞笑,7722809
2020,影视剪辑,9342710
2020,手工,9714866
2020,人力VOCALOID,7085507
2020,影视杂谈,5931097
2020,短片·手书·配音,7158385
2020,搞笑,5703282
2020,电子竞技,3665057
2020,社科·法律·心理,10255410
2020,影视杂谈,5307523
2020,翻唱,3716032
2020,日常,5752369
2020,动漫杂谈,4648683
2020,美食测评,4695024
2020,动漫杂谈,2938234
2020,社科·法律·心理,1408655
2020,影视杂谈,4572835
2020,美食测评,8761423
2020,人文历史,3592826
2020,原创音乐,2306656
2020,美食测评,3708545
2020,出行,3535690
2020,田园美食,4181444
2020,美食制作,6379921
2020,热点,2526126
2020,桌游棋牌,7357781
2020,环球,1692749
2020,鬼畜调教,10345033
2020,搞笑,2292996
2020,人力VOCALOID,21403152
2020,MAD·AMV,4150509
2020,鬼畜调教,24055668
2020,音乐现场,19838547
2020,电子竞技,5295900
2020,短片·手书·配音,4653283
2020,宅舞,6482978
2020,社科·法律·心理,7451318
2020,音乐现场,11176466
2020,影视杂谈,5929383
2020,综艺,1834285
2020,动漫杂谈,2856470
2020,搞笑,8165264
2020,科学科普,5320615
2020,美食制作,5743920
2020,短片·手书·配音,1992005
2020,健身,3867369
2020,动漫杂谈,2994323
2020,翻唱,3276913
2020,日常,3494417
2020,搞笑,12592808
2020,综合,19842698
2020,社科·法律·心理,19768775
2020,职业职场,3498783
2020,校园学习,14259754
2020,数码,16463074
2020,人力VOCALOID,3078067
2020,国产原创相关,6060334
2020,日常,7723351
2020,影视杂谈,5158671
2020,人力VOCALOID,14396928
2020,短片·手书·配音,4496168
2020,人力VOCALOID,11148359
2020,手机游戏,3146981
2020,日常,4957620
2020,国产原创相关,6856549
2020,搞笑,5596890
2020,数码,1835206
2020,社科·法律·心理,4931659
2020,美食制作,5857581
2020,日常,1202068
2020,手工,5585581
2020,家居房产,4747529
2020,宅舞,6593453
2020,舞蹈综合,4214378
2020,桌游棋牌,9708487
2020,影视杂谈,1435397
2020,单机游戏,5419960
2020,美食制作,2892491
2020,手工,5770032
2020,职业职场,2485066
2020,短片·手书·配音,14996969
2020,音MAD,23316809
2020,单机游戏,6199721
2020,社科·法律·心理,4764883
2020,短片·手书·配音,5817139
2020,短片·手书·配音,6908704
2020,动物二创,5046580
2020,动漫杂谈,5639953
2020,单机游戏,4201638
2020,社科·法律·心理,2329002
2020,短片·手书·配音,3710987
2020,环球,2854591
2020,社科·法律·心理,2991186
2020,VOCALOID·UTAU,6512079
2020,影视杂谈,3859741
2020,社科·法律·心理,6849134
2020,MMD·3D,6306483
2020,搞笑,4781615
2020,科学科普,2870647
2020,搞笑,4777395
2020,改装玩车,4739335
2020,社科·法律·心理,2170603
2020,短片·手书·配音,4603171
2020,单机游戏,4421512
2020,日常,2837301
2020,明星综合,4999696
2020,小剧场,4719947
2020,电子竞技,3134045
2020,软件应用,1395788
2020,单机游戏,46822178
2020,鬼畜调教,3068741
2020,短片·手书·配音,6832757
2020,搞笑,10729162
2020,综合,930923
2020,人力VOCALOID,8684241
2020,影视杂谈,5764034
2020,单机游戏,7906614
2020,汽车生活,2232387
2020,原创音乐,3039480
2020,单机游戏,4297372
2020,MAD·AMV,7011188
2020,单机游戏,4662925
2020,美食侦探,3309596
2020,社科·法律·心理,1671387
2020,单机游戏,5373317
2020,数码,3466919
2020,搞笑,6361415
2020,手工,4829049
2020,翻唱,1716864
2020,动漫杂谈,2330076
2020,MMD·3D,4450419
2020,社科·法律·心理,1706064
2020,美食测评,5194821
2020,电子竞技,2426216
2020,美食制作,3112014
2020,搞笑,7053947
2020,MAD·AMV,4450390
2020,单机游戏,10304154
2020,动漫杂谈,5243572
2020,原创音乐,5506497
2020,原创音乐,4562985
2020,网络游戏,7990443
2020,动漫杂谈,5771298
2020,社科·法律·心理,3093063
2020,影视剪辑,6803644
2020,搞笑,4122377
2020,软件应用,1690095
2020,电子竞技,2787140
2020,社科·法律·心理,3949964
2020,数码,2853920
2020,美食测评,11777806
2020,综合,6665343
2020,影视杂谈,3715358
2020,手工,3611493
2020,MAD·AMV,3232891
2020,职业职场,2448048
2020,明星舞蹈,4987713
2020,翻唱,2007453
2020,人文历史,1664723
2020,野生技能协会,2402829
2020,社科·法律·心理,3617547
2020,单机游戏,10404820
2020,单机游戏,6266004
2020,日常,6906932
2020,数码,8682345
2020,短片·手书·配音,3812717
2020,影视杂谈,3591144
2020,搞笑,6971238
2020,单机游戏,6572147
2020,搞笑,5713651
2020,影视杂谈,2413397
2020,搞笑,7160064
2020,影视杂谈,6138623
2020,单机游戏,5970653
2020,健身,6552633
2020,家居房产,5288626
2020,电子竞技,8102996
2020,社科·法律·心理,3153772
2020,搞笑,3258068
2020,极客DIY,2658475
2020,原创音乐,1976886
2020,美食测评,4816076
2020,翻唱,18038280
2020,手工,4341425
2020,美食侦探,4028854
2020,日常,2152925
2020,校园学习,2452299
2020,搞笑,1980196
2020,搞笑,4216749
2020,电子竞技,3093571
2020,绘画,1399768
2020,单机游戏,7702321
2020,鬼畜调教,7829665
2020,电子竞技,4995331
2020,影视杂谈,4086467
2020,搞笑,25775634
2020,特摄,2938972
2020,手工,8058000
2020,综合,2769923
2020,搞笑,7312140
2020,日常,4821488
2020,MAD·AMV,3821495
2020,美食制作,8669845
2020,搞笑,4216749
2020,社会,8316130
2020,科学科普,2403999
2020,单机游戏,2891670
2020,财经商业,4603734
2020,社科·法律·心理,2804354
2020,影视杂谈,2667055
2020,短片·手书·配音,3568495
2020,竞技体育,3440725
2020,明星综合,6600828
2020,科学科普,2019736
2020,软件应用,3055927
2020,影视杂谈,3493774
2020,日常,2008668
2020,电子竞技,12232031
2020,鬼畜调教,6151182
2020,原创音乐,4764463
2020,美食制作,7212745
2020,综合,8354875
2020,MMD·3D,2570185
2020,日常,3716223
2020,科学科普,5664543
2020,短片·手书·配音,3568495
2020,科学科普,3170253
2020,影视杂谈,1696977
2020,校园学习,2167321
2020,单机游戏,5736770
2020,动漫杂谈,4405302
2020,搞笑,11585142
2020,汪星人,6652631
2020,单机游戏,4691398
2020,影视杂谈,2040180
2020,美食记录,4561250
2020,美食测评,5565041
2020,校园学习,2345771
2020,三农,2407577
2020,美食制作,2478537
2020,网络游戏,2195701
2020,日常,2823590
2020,动漫杂谈,2220380
2020,美食制作,2107253
2020,电子竞技,2122660
2020,鬼畜调教,28413221
2020,影视剪辑,11770291
2020,鬼畜调教,13049067
2020,热点,6636018
2020,搞笑,4365759
2020,软件应用,1683624
2020,汽车生活,5266795
2020,短片·手书·配音,16732233
2020,MAD·AMV,8353085
2020,美食制作,6936483
2020,翻唱,12224269
2020,搞笑,6776992
2020,搞笑,10998125
2020,影视剪辑,3538419
2020,电子竞技,4395410
2020,原创音乐,3231277
2020,人文历史,4803998
2020,单机游戏,4508998
2020,手工,4296013
2020,人文历史,1752338
2020,美食制作,3887195
2020,日常,8543864
2020,科学科普,3507968
2020,科学科普,1118147
2020,美食记录,2138683
2020,MAD·AMV,6844884
2020,MAD·AMV,7895044
2020,短片·手书·配音,945392
2020,综合,4000241
2020,单机游戏,14734025
2020,影视剪辑,20879784
2020,动漫杂谈,3949013
2020,手工,5698128
2020,MAD·AMV,10125761
2020,搞笑,19197676
2020,电子竞技,2390620
2020,日常,4366991
2020,综合,5789193
2020,短片·手书·配音,1833055
2020,美食制作,5554086
2020,科学科普,4891649
2020,明星综合,3881738
2020,美食制作,1985528
2020,社科·法律·心理,4551905
2020,影视剪辑,6884533
2020,美食侦探,3771300
2020,短片·手书·配音,7109850
2020,手工,3246325
2020,热点,2186148
2020,美食制作,4939361
2020,翻唱,1994174
2020,电子竞技,5036476
2020,社科·法律·心理,2938031
2020,单机游戏,5085282
2020,搞笑,4112667
2020,科学科普,4958718
2020,手机游戏,9673622
2020,翻唱,3063564
2020,美食记录,4935932
2020,美食制作,8541907
2020,综合,4859440
2020,影视剪辑,4089748
2020,影视剪辑,10812219
2020,美食测评,7220627
2020,单机游戏,15170234
2020,影视杂谈,3220023
2020,动漫杂谈,3874201
2020,财经商业,3872780
2020,美食制作,5354356
2020,绘画,2283322
2020,极客DIY,3080754
2020,小剧场,3249880
2020,日常,2782055
2020,社科·法律·心理,2260207
2020,单机游戏,4696879
2020,电子竞技,4860892
2020,短片·手书·配音,6277985
2020,短片·手书·配音,4302384
2020,时尚潮流,7070026
2020,鬼畜剧场,4332504
2020,影视杂谈,2680012
2020,鬼畜调教,3928183
2020,动漫杂谈,3857204
2020,财经商业,2209941
2020,单机游戏,9490126
2020,日常,11911781
2020,社科·法律·心理,1976800
2020,短片·手书·配音,6189233
2020,社科·法律·心理,2912004
2020,美食制作,6390530
2020,科学科普,2748146
2020,数码,1399541
2020,原创音乐,4092922
2020,野生技能协会,1548170
2020,电子竞技,4560342
2020,社科·法律·心理,3184857
2020,影视杂谈,1995349
2020,三农,2356279
2020,电子竞技,2707001
2020,演奏,3591159
2020,人文历史,2477509
2020,手机游戏,3848178
2020,日常,1686581
2020,田园美食,3288655
2020,汪星人,3792128
2020,鬼畜调教,27530595
2020,搞笑,9716094
2020,短片·手书·配音,4227285
2020,音乐综合,12036718
2020,翻唱,1090479
2020,电子竞技,6657499
2020,财经商业,2440804
2020,单机游戏,3481610
2020,动漫杂谈,3794454
2020,社科·法律·心理,11038002
2020,电子竞技,5596899
2020,电子竞技,830926
2020,社科·法律·心理,5843564
2020,数码,1125018
2020,数码,4046173
2020,短片·手书·配音,803961
2020,人文历史,3123873
2020,日常,2647841
2020,桌游棋牌,7160489
2020,家居房产,2447815
2020,翻唱,5465394
2020,美食制作,8272445
2020,美食制作,4415276
2020,手工,2418344
2020,人文历史,1818868
2020,美食制作,2650095
2020,短片·手书·配音,7202397
2020,MAD·AMV,6254540
2020,影视剪辑,2391781
2020,MAD·AMV,6532580
2020,单机游戏,5568631
2020,MAD·AMV,4923416
2020,动物二创,6094383
2020,美食测评,12053786
2020,日常,3422963
2020,网络游戏,4965517
2020,电子竞技,17125502
2020,搞笑,33283610
2020,MAD·AMV,3911965
2020,综艺,6601601
2020,粉丝创作,2630651
2020,翻唱,7237021
2020,电子竞技,17859215
2020,社科·法律·心理,5479445
2020,美食侦探,7553272
2020,短片·手书·配音,2822896
2020,MAD·AMV,8719960
2020,小剧场,3953303
2020,数码,2035397
2020,单机游戏,6816133
2020,美妆护肤,2172558
2020,短片·手书·配音,9284073
2020,数码,2065717
2020,数码,13444166
2020,影视剪辑,3235873
2020,MMD·3D,4936948
2020,影视剪辑,2201109
2020,单机游戏,8437942
2020,搞笑,8638584
2020,综合,2650457
2020,动漫杂谈,4864335
2020,影视杂谈,4629298
2020,校园学习,3998295
2020,财经商业,3161899
2020,软件应用,4341816
2020,美食制作,2694114
2020,影视剪辑,2331453
2020,单机游戏,3490770
2020,影视杂谈,3560773
2020,MMD·3D,4818272
2020,翻唱,2576253
2020,影视杂谈,2441086
2020,原创音乐,3617441
2020,美食侦探,9253424
2020,影视杂谈,2411987
2020,日常,5157516
2020,美食侦探,6428369
2020,电子竞技,2123457
2020,原创音乐,2717521
2020,绘画,2323669
2020,美食记录,3025838
2020,搞笑,1709350
2020,搞笑,4549832
2020,短片·手书·配音,7678057
